user_id,segment,avg_completion_rate,avg_episodes_per_session,total_sessions,favourite_genre,subscription_tier
U001694,Binge Viewer,0.8794,3.8000,10,Thriller,Premium
U001695,Casual Viewer,0.6042,1.2500,4,Thriller,Basic
U001696,Casual Viewer,0.5070,3.8000,5,Action,Basic
U001697,Binge Viewer,0.8250,7.0000,2,Comedy,Standard
U001698,Casual Viewer,0.4968,2.6667,3,Action,Basic
U001699,Casual Viewer,0.8864,2.2500,4,Drama,Premium
U001700,Casual Viewer,0.7330,3.8182,11,Drama,Standard
U001701,Casual Viewer,0.6064,2.4000,5,Comedy,Standard
U001702,Casual Viewer,0.6278,2.7500,4,Action,Basic
U001703,Binge Viewer,0.9375,6.1250,8,Drama,Standard
U001704,Binge Viewer,0.9231,6.0000,2,Romance,Premium
U001705,Binge Viewer,0.9333,3.3333,3,Comedy,Basic
U001706,Casual Viewer,0.6667,2.0000,3,Documentary,Standard
U001707,Binge Viewer,0.7576,5.5000,4,Thriller,Premium
U001708,Binge Viewer,0.8095,6.0000,5,Drama,Basic
U001709,Casual Viewer,1.0000,1.0000,2,Comedy,Premium
U001710,Casual Viewer,0.7211,8.2500,8,Comedy,Standard
U001712,Binge Viewer,0.7862,6.0000,4,Thriller,Standard
U001713,Casual Viewer,0.5781,7.2000,5,Sci-Fi,Standard
U001714,Casual Viewer,0.6783,2.3333,6,Comedy,Premium
U001715,Binge Viewer,0.8042,6.0000,4,Documentary,Standard
U001716,Casual Viewer,0.7424,2.3333,3,Action,Premium
U001717,Binge Viewer,0.7823,3.4000,10,Action,Standard
U001718,Casual Viewer,0.5821,2.1667,6,Action,Premium
U001719,Binge Viewer,0.7565,5.8000,5,Action,Standard
U001720,Casual Viewer,0.8189,2.3333,6,Comedy,Basic
U001721,Casual Viewer,0.4323,6.2000,5,Drama,Basic
U001722,Casual Viewer,0.5666,5.2857,7,Comedy,Basic
U001723,Casual Viewer,0.7401,3.4000,5,Drama,Premium
U001724,Casual Viewer,0.5952,2.5000,2,Action,Basic
U001725,Binge Viewer,0.9184,3.3750,8,Drama,Standard
U001726,Binge Viewer,0.7876,3.7000,10,Documentary,Standard
U001727,Casual Viewer,0.8333,1.0000,3,Action,Basic
U001728,Binge Viewer,0.8016,6.2500,4,Documentary,Basic
U001729,Binge Viewer,0.9167,6.2500,4,Sci-Fi,Premium
U001730,Casual Viewer,0.6385,2.0000,4,Romance,Basic
U001731,Binge Viewer,0.8077,3.1111,9,Drama,Basic
U001732,Casual Viewer,0.5435,1.5000,2,Drama,Premium
U001733,Binge Viewer,0.8047,3.8000,5,Animation,Standard
U001734,Casual Viewer,0.5948,3.5000,6,Action,Standard
U001735,Casual Viewer,0.4396,5.5000,4,Animation,Standard
U001736,Binge Viewer,0.7718,5.0000,5,Drama,Standard
U001737,Casual Viewer,0.6562,3.0000,2,Action,Basic
U001738,Casual Viewer,0.5964,5.1111,9,Comedy,Basic
U001739,Casual Viewer,0.6833,4.6667,3,Action,Basic
U001740,Binge Viewer,0.7958,6.2500,4,Drama,Premium
U001741,Binge Viewer,0.8231,11.2000,5,Drama,Premium
U001742,Binge Viewer,0.8310,7.2500,4,Documentary,Standard
U001743,Casual Viewer,0.6308,4.0000,5,Drama,Premium
U001744,Casual Viewer,0.4907,5.0000,3,Action,Standard
U001745,Binge Viewer,0.8981,13.6000,5,Drama,Standard
U001746,Casual Viewer,0.5873,2.6667,3,Action,Basic
U001747,Casual Viewer,0.6868,4.7500,8,Comedy,Premium
U001748,Casual Viewer,0.6801,2.7500,4,Action,Standard
U001749,Casual Viewer,0.7407,1.3333,3,Drama,Basic
U001750,Casual Viewer,0.6534,7.2000,5,Comedy,Standard
U001751,Binge Viewer,0.7822,8.2857,7,Documentary,Basic
U001752,Binge Viewer,0.7620,4.0000,5,Drama,Premium
U001753,Casual Viewer,0.6877,5.5000,8,Romance,Basic
U001754,Casual Viewer,0.5839,9.5556,9,Action,Standard
U001755,Casual Viewer,0.5449,4.2500,4,Action,Standard
U001756,Casual Viewer,0.7387,3.2000,5,Action,Basic
U001757,Casual Viewer,0.5874,6.2857,7,Drama,Premium
U001758,Casual Viewer,0.7291,3.3750,8,Drama,Standard
U001759,Casual Viewer,0.7411,2.7500,4,Comedy,Standard
U001760,Casual Viewer,0.6149,2.5714,7,Comedy,Basic
U001761,Casual Viewer,0.6875,2.0000,4,Action,Basic
U001762,Casual Viewer,0.7333,1.3333,3,Comedy,Basic
U001763,Casual Viewer,0.5564,5.2500,4,Action,Basic
U001764,Casual Viewer,0.6984,1.6667,3,Drama,Standard
U001765,Binge Viewer,0.8330,5.0000,4,Action,Standard
U001766,Casual Viewer,0.5000,5.0000,3,Drama,Premium
U001767,Binge Viewer,0.8958,7.7500,4,Action,Premium
U001768,Casual Viewer,0.6840,6.5000,4,Action,Standard
U001769,Casual Viewer,0.6176,3.2000,5,Action,Premium
U001770,Casual Viewer,0.6036,7.6000,5,Documentary,Premium
U001771,Casual Viewer,0.6714,1.5000,4,Drama,Premium
U001772,Casual Viewer,0.6571,2.2500,4,Drama,Premium
U001773,Binge Viewer,0.8038,6.3333,6,Drama,Basic
U001774,Casual Viewer,0.5889,1.3333,6,Comedy,Standard
U001775,Casual Viewer,0.6957,5.2000,5,Drama,Premium
U001776,Casual Viewer,0.4833,2.3333,3,Drama,Standard
U001777,Casual Viewer,0.7083,2.2500,4,Action,Standard
U001778,Casual Viewer,0.7650,1.7778,9,Comedy,Basic
U001779,Casual Viewer,0.8018,1.0000,9,Drama,Premium
U001780,Casual Viewer,0.7917,1.6667,6,Drama,Standard
U001781,Casual Viewer,0.5047,5.0000,6,Drama,Premium
U001782,Binge Viewer,0.8022,5.5000,8,Comedy,Standard
U001783,Binge Viewer,0.7752,8.8000,5,Comedy,Basic
U001784,Casual Viewer,0.7179,5.7500,8,Comedy,Basic
U001785,Binge Viewer,0.9412,5.3333,3,Comedy,Standard
U001786,Binge Viewer,0.8808,4.0000,6,Drama,Basic
U001787,Casual Viewer,0.7288,15.5000,2,Drama,Basic
U001788,Casual Viewer,0.6302,5.1000,10,Comedy,Basic
U001789,Drop-off Risk,0.3952,6.3333,3,Drama,Standard
U001790,Binge Viewer,0.7566,7.1667,6,Comedy,Basic
U001791,Casual Viewer,0.9636,2.6000,5,Comedy,Premium
U001792,Binge Viewer,1.0000,5.0000,1,Horror,Basic
U001793,Binge Viewer,0.7727,17.0000,2,Comedy,Basic
U001794,Casual Viewer,0.5353,9.2000,5,Drama,Premium
U001795,Binge Viewer,0.8492,5.5714,7,Drama,Basic
U001796,Casual Viewer,0.6299,5.2500,4,Drama,Standard
U001797,Casual Viewer,0.5788,10.6667,3,Drama,Basic
U001798,Casual Viewer,0.7436,9.8750,8,Drama,Standard
U001799,Binge Viewer,0.8800,6.4000,5,Drama,Standard
U001800,Casual Viewer,0.6158,9.2500,4,Action,Basic
U001801,Casual Viewer,0.7457,8.3333,6,Drama,Standard
U001802,Binge Viewer,0.9479,6.0000,4,Action,Standard
U001803,Casual Viewer,0.4828,8.0000,5,Drama,Premium
U001804,Casual Viewer,0.6621,8.4000,5,Comedy,Basic
U001805,Casual Viewer,0.6713,4.3333,6,Romance,Standard
U001806,Casual Viewer,0.5476,11.5000,2,Action,Standard
U001807,Casual Viewer,0.6158,2.5714,7,Action,Basic
U001808,Binge Viewer,0.8519,7.6667,3,Drama,Standard
U001809,Binge Viewer,0.7667,4.6667,3,Action,Premium
U001810,Casual Viewer,0.8235,1.2000,5,Action,Basic
U001811,Binge Viewer,0.8457,10.5000,4,Action,Standard
U001812,Casual Viewer,0.5051,2.3333,3,Comedy,Standard
U001813,Casual Viewer,0.7048,6.6667,3,Comedy,Standard
U001814,Binge Viewer,0.7806,9.0000,6,Comedy,Basic
U001815,Binge Viewer,0.7812,5.0000,2,Animation,Standard
U001816,Casual Viewer,0.6667,2.0000,3,Action,Standard
U001817,Binge Viewer,1.0000,3.6667,3,Romance,Premium
U001818,Casual Viewer,0.7377,6.0000,9,Action,Premium
U001819,Binge Viewer,0.7679,3.7500,4,Documentary,Basic
U001820,Casual Viewer,0.6885,6.8571,7,Action,Standard
U001821,Casual Viewer,0.5187,4.8333,6,Drama,Basic
U001822,Casual Viewer,0.7139,4.1250,8,Drama,Basic
U001823,Casual Viewer,0.6506,5.0000,3,Action,Standard
U001824,Binge Viewer,0.7736,6.7273,11,Comedy,Basic
U001825,Binge Viewer,0.8105,6.0000,4,Action,Standard
U001826,Casual Viewer,0.6520,4.6667,3,Drama,Standard
U001827,Binge Viewer,0.7593,5.1667,6,Comedy,Premium
U001828,Binge Viewer,0.7762,4.7143,7,Action,Standard
U001829,Casual Viewer,0.7364,3.4286,7,Documentary,Basic
U001830,Casual Viewer,0.5694,9.3333,3,Thriller,Standard
U001831,Binge Viewer,0.7536,4.6000,5,Action,Premium
U001832,Casual Viewer,0.8750,1.8333,6,Drama,Premium
U001833,Casual Viewer,0.5811,2.4286,7,Romance,Basic
U001834,Casual Viewer,0.7778,2.3333,6,Drama,Basic
U001835,Casual Viewer,0.9048,2.3333,3,Comedy,Premium
U001836,Binge Viewer,1.0000,4.2500,4,Comedy,Premium
U001837,Casual Viewer,0.4994,7.8000,5,Action,Premium
U001838,Binge Viewer,0.8353,8.3333,3,Action,Standard
U001839,Binge Viewer,0.8642,4.0000,6,Action,Standard
U001840,Casual Viewer,0.8485,1.3333,6,Comedy,Standard
U001841,Casual Viewer,0.7005,4.4000,5,Action,Basic
U001842,Casual Viewer,0.6209,2.7143,7,Action,Standard
U001843,Drop-off Risk,0.2290,2.3333,6,Thriller,Standard
U001844,Casual Viewer,0.5822,5.3333,6,Thriller,Basic
U001845,Binge Viewer,0.7811,8.1111,9,Action,Standard
U001846,Casual Viewer,0.6902,4.5000,6,Action,Basic
U001847,Binge Viewer,0.7972,7.1429,7,Romance,Premium
U001848,Casual Viewer,0.6451,5.6000,5,Comedy,Standard
U001849,Casual Viewer,0.6408,2.0000,7,Comedy,Basic
U001850,Binge Viewer,0.8375,3.5000,4,Action,Premium
U001851,Casual Viewer,0.7056,6.7500,4,Animation,Basic
U001852,Casual Viewer,0.6011,8.0000,6,Horror,Standard
U001853,Binge Viewer,0.9111,8.0000,5,Action,Premium
U001854,Binge Viewer,0.7857,3.5000,4,Comedy,Standard
U001855,Casual Viewer,0.6310,5.5714,7,Comedy,Standard
U001856,Casual Viewer,0.7986,2.6667,6,Comedy,Premium
U001857,Drop-off Risk,0.2394,3.3333,3,Comedy,Premium
U001858,Casual Viewer,0.7483,4.0000,5,Drama,Standard
U001859,Binge Viewer,0.8136,4.0000,10,Drama,Standard
U001860,Casual Viewer,0.7250,8.0000,4,Romance,Standard
U001861,Casual Viewer,0.7459,6.0000,6,Comedy,Standard
U001862,Casual Viewer,0.5926,4.8333,6,Drama,Basic
U001863,Binge Viewer,0.8269,4.0000,4,Romance,Standard
U001864,Casual Viewer,0.6637,6.5000,4,Animation,Premium
U001865,Casual Viewer,0.7173,11.0000,2,Romance,Standard
U001866,Casual Viewer,0.5727,4.8571,7,Thriller,Premium
U001868,Casual Viewer,0.8268,2.3750,8,Reality,Basic
U001869,Binge Viewer,0.9763,5.1667,6,Action,Standard
U001870,Binge Viewer,0.8438,6.0000,2,Documentary,Premium
U001871,Binge Viewer,0.7630,4.4000,5,Animation,Basic
U001872,Casual Viewer,0.5803,8.5000,4,Drama,Basic
U001873,Binge Viewer,0.9470,5.0000,6,Sci-Fi,Standard
U001874,Casual Viewer,0.4552,3.8000,5,Animation,Premium
U001875,Casual Viewer,0.7387,5.5000,6,Comedy,Standard
U001876,Casual Viewer,0.6718,4.2000,5,Action,Standard
U001877,Binge Viewer,0.8872,3.8000,5,Comedy,Standard
U001878,Binge Viewer,0.7963,4.8333,6,Comedy,Standard
U001879,Casual Viewer,0.8286,2.0000,6,Action,Premium
U001880,Casual Viewer,0.9250,2.5000,4,Comedy,Basic
U001881,Casual Viewer,0.6667,2.5000,2,Documentary,Standard
U001882,Casual Viewer,0.5003,2.6667,6,Drama,Basic
U001883,Casual Viewer,0.6098,5.3333,6,Documentary,Standard
U001884,Binge Viewer,0.8929,6.2500,8,Comedy,Standard
U001885,Casual Viewer,0.6711,2.2500,8,Comedy,Premium
U001886,Binge Viewer,0.9581,10.7500,4,Action,Basic
U001887,Casual Viewer,0.6334,5.6667,6,Action,Standard
U001888,Casual Viewer,0.6848,3.2500,8,Action,Premium
U001889,Casual Viewer,0.5064,4.8000,5,Comedy,Premium
U001890,Casual Viewer,0.7315,3.6667,3,Action,Standard
U001891,Binge Viewer,0.8012,4.2500,8,Action,Basic
U001892,Binge Viewer,0.9211,8.5000,2,Drama,Standard
U001893,Casual Viewer,0.6692,6.5000,8,Sci-Fi,Standard
U001894,Drop-off Risk,0.3929,3.6667,6,Action,Standard
U001895,Casual Viewer,0.6583,6.8333,6,Comedy,Basic
U001896,Binge Viewer,0.9667,3.5000,6,Drama,Standard
U001897,Casual Viewer,0.7118,2.5556,9,Comedy,Standard
U001898,Binge Viewer,0.9575,8.5714,7,Comedy,Premium
U001899,Casual Viewer,0.6816,2.7500,4,Comedy,Premium
U001900,Casual Viewer,0.7656,1.0000,4,Action,Basic
U001901,Casual Viewer,0.6500,4.2000,5,Sci-Fi,Basic
U001903,Binge Viewer,0.8257,3.1667,6,Documentary,Standard
U001904,Casual Viewer,0.8279,1.8889,9,Comedy,Basic
U001905,Drop-off Risk,0.3558,3.1667,6,Thriller,Standard
U001906,Casual Viewer,0.8400,3.0000,5,Drama,Premium
U001907,Binge Viewer,0.7829,6.7143,7,Documentary,Basic
U001908,Casual Viewer,0.7489,4.9000,10,Horror,Premium
U001909,Binge Viewer,0.9781,4.2857,7,Sci-Fi,Standard
U001910,Binge Viewer,0.9374,5.4000,5,Action,Premium
U001911,Casual Viewer,0.5304,3.7500,4,Action,Standard
U001912,Drop-off Risk,1.0000,1.0000,1,Romance,Premium
U001913,Casual Viewer,0.7439,5.2500,4,Drama,Basic
U001914,Binge Viewer,0.8743,4.8333,6,Thriller,Basic
U001915,Binge Viewer,0.8860,10.8000,5,Action,Premium
U001916,Casual Viewer,0.8286,1.8000,5,Action,Basic
U001917,Binge Viewer,0.8690,11.0000,3,Action,Premium
U001918,Casual Viewer,1.0000,1.0000,5,Comedy,Standard
U001919,Casual Viewer,0.6656,5.5714,7,Thriller,Premium
U001920,Casual Viewer,0.8333,1.0000,3,Action,Basic
U001921,Casual Viewer,0.6476,4.2000,5,Thriller,Premium
U001922,Casual Viewer,0.7381,2.6667,3,Drama,Basic
U001923,Casual Viewer,0.8000,1.2500,4,Action,Premium
U001924,Drop-off Risk,0.3571,5.0000,1,Drama,Basic
U001925,Binge Viewer,0.9082,6.3750,8,Drama,Basic
U001926,Casual Viewer,0.5355,4.7778,9,Documentary,Basic
U001927,Casual Viewer,1.0000,1.0000,2,Comedy,Premium
U001928,Casual Viewer,0.6571,3.6667,6,Romance,Basic
U001929,Binge Viewer,0.8214,4.2000,5,Comedy,Basic
U001930,Casual Viewer,0.7302,9.7500,4,Action,Basic
U001931,Casual Viewer,0.6414,3.0000,5,Action,Premium
U001932,Casual Viewer,0.6045,5.5000,4,Drama,Premium
U001933,Binge Viewer,0.7567,4.3750,8,Drama,Premium
U001934,Casual Viewer,0.4041,3.8000,5,Comedy,Premium
U001935,Binge Viewer,0.9727,4.6000,5,Documentary,Standard
U001936,Casual Viewer,0.7448,5.0000,7,Horror,Standard
U001937,Casual Viewer,0.5982,2.5000,4,Action,Standard
U001938,Casual Viewer,0.6838,2.0000,4,Horror,Basic
U001939,Casual Viewer,0.5738,4.7500,4,Comedy,Basic
U001940,Binge Viewer,0.7973,3.6667,6,Drama,Premium
U001941,Casual Viewer,0.9048,2.6000,5,Thriller,Premium
U001942,Casual Viewer,0.5833,2.7500,4,Drama,Premium
U001943,Casual Viewer,0.6387,5.6667,6,Drama,Basic
U001944,Casual Viewer,0.5036,4.0000,6,Drama,Premium
U001945,Binge Viewer,0.8542,3.6667,6,Action,Premium
U001946,Binge Viewer,0.8030,4.0000,3,Animation,Basic
U001947,Casual Viewer,0.4532,3.7000,10,Action,Premium
U001948,Binge Viewer,0.9000,5.3333,3,Thriller,Basic
U001949,Casual Viewer,0.7771,2.1429,7,Drama,Basic
U001950,Binge Viewer,0.7970,7.8000,5,Drama,Basic
U001951,Casual Viewer,0.6620,12.3333,3,Drama,Basic
U001952,Casual Viewer,0.7232,2.0000,4,Thriller,Basic
U001953,Casual Viewer,0.6354,3.2500,4,Documentary,Basic
U001954,Binge Viewer,0.7607,6.0000,5,Comedy,Premium
U001955,Casual Viewer,0.6545,2.0000,5,Sci-Fi,Standard
U001956,Casual Viewer,0.5635,2.0000,6,Drama,Basic
U001957,Casual Viewer,0.5278,3.0000,3,Thriller,Basic
U001958,Casual Viewer,1.0000,1.0000,4,Comedy,Standard
U001959,Binge Viewer,0.8162,4.6000,5,Drama,Basic
U001960,Binge Viewer,0.9356,5.6000,5,Sci-Fi,Basic
U001961,Casual Viewer,0.6811,4.0000,9,Action,Basic
U001962,Casual Viewer,0.6013,3.5455,11,Romance,Standard
U001963,Casual Viewer,0.7401,11.2500,4,Comedy,Premium
U001964,Casual Viewer,0.7500,4.3333,6,Action,Premium
U001965,Casual Viewer,0.8095,1.6667,3,Comedy,Premium
U001966,Casual Viewer,0.5764,4.2500,4,Action,Standard
U001967,Casual Viewer,0.7111,4.0000,3,Action,Standard
U001968,Casual Viewer,1.0000,1.0000,6,Drama,Standard
U001969,Casual Viewer,0.4125,5.2500,4,Action,Standard
U001970,Casual Viewer,0.6984,5.6667,6,Sci-Fi,Premium
U001971,Casual Viewer,0.6614,5.6000,5,Action,Premium
U001972,Casual Viewer,0.6204,2.5714,7,Horror,Standard
U001973,Casual Viewer,0.8000,2.6667,3,Action,Basic
U001974,Casual Viewer,0.7364,5.7500,4,Drama,Standard
U001975,Binge Viewer,0.8278,4.3333,6,Drama,Premium
U001976,Casual Viewer,0.4750,5.0000,2,Comedy,Premium
U001977,Casual Viewer,0.6188,5.0000,7,Comedy,Standard
U001978,Casual Viewer,0.5945,1.4000,5,Drama,Standard
U001979,Binge Viewer,0.8036,12.0000,2,Action,Premium
U001980,Binge Viewer,0.8065,8.8333,6,Sci-Fi,Standard
U001981,Binge Viewer,0.9333,3.8000,5,Thriller,Premium
U001982,Casual Viewer,0.5303,3.3333,3,Documentary,Standard
U001983,Binge Viewer,0.8815,6.8750,8,Drama,Standard
U001984,Drop-off Risk,0.0476,1.0000,1,Reality,Standard
U001985,Binge Viewer,0.8050,4.2000,5,Romance,Basic
U001986,Casual Viewer,0.7161,7.7500,4,Comedy,Premium
U001987,Binge Viewer,0.7946,5.0000,9,Comedy,Premium
U001988,Casual Viewer,0.6522,2.3333,6,Action,Premium
U001989,Casual Viewer,0.6045,4.0000,4,Action,Standard
U001990,Casual Viewer,0.6938,3.6667,6,Romance,Basic
U001991,Binge Viewer,0.7722,8.6667,6,Action,Basic
U001992,Casual Viewer,0.6375,5.2500,4,Comedy,Standard
U001993,Casual Viewer,0.6639,6.5000,8,Horror,Standard
U001994,Binge Viewer,1.0000,5.7500,4,Action,Basic
U001995,Binge Viewer,0.9071,4.1667,6,Action,Premium
U001996,Binge Viewer,0.8349,3.5000,6,Drama,Standard
U001997,Binge Viewer,0.8712,4.8333,6,Action,Standard
U001998,Casual Viewer,0.5512,2.6667,6,Drama,Standard
U001999,Binge Viewer,0.7571,7.6000,5,Thriller,Standard
U002000,Casual Viewer,0.4339,1.6667,6,Animation,Standard
U002001,Casual Viewer,0.7435,6.1667,6,Drama,Premium
U002002,Binge Viewer,0.9500,4.7500,4,Comedy,Premium
U002003,Casual Viewer,0.6781,5.0000,3,Romance,Premium
U002004,Binge Viewer,0.8750,4.2500,4,Action,Basic
U002005,Drop-off Risk,1.0000,1.0000,1,Comedy,Basic
U002006,Casual Viewer,0.6189,2.2500,4,Drama,Basic
U002007,Casual Viewer,0.5726,3.7500,8,Thriller,Standard
U002008,Casual Viewer,0.6638,6.2000,5,Action,Basic
U002009,Binge Viewer,0.8182,9.0000,1,Thriller,Premium
U002010,Drop-off Risk,0.2500,1.0000,1,Action,Basic
U002011,Binge Viewer,0.7873,4.8571,7,Drama,Premium
U002012,Casual Viewer,0.5644,4.0000,4,Action,Standard
U002013,Casual Viewer,0.7333,4.0000,2,Drama,Standard
U002014,Casual Viewer,0.8333,2.7500,4,Comedy,Basic
U002015,Binge Viewer,0.7893,6.5714,7,Action,Standard
U002016,Casual Viewer,0.7225,6.2500,8,Comedy,Standard
U002017,Casual Viewer,0.7022,2.4000,5,Drama,Basic
U002018,Casual Viewer,0.7154,6.0000,6,Action,Standard
U002019,Casual Viewer,0.6825,4.0000,3,Drama,Standard
U002020,Casual Viewer,0.7580,2.7778,9,Horror,Basic
U002021,Casual Viewer,0.6667,1.5000,4,Animation,Premium
U002022,Binge Viewer,0.8039,5.3750,8,Horror,Standard
U002023,Casual Viewer,0.9048,2.3333,6,Comedy,Premium
U002024,Binge Viewer,0.7937,3.5000,10,Documentary,Standard
U002025,Casual Viewer,0.8821,2.8000,10,Comedy,Standard
U002026,Casual Viewer,0.7244,2.8571,7,Action,Premium
U002027,Casual Viewer,1.0000,1.3333,6,Action,Standard
U002028,Casual Viewer,0.4304,4.2000,5,Drama,Standard
U002029,Casual Viewer,0.7051,8.3333,3,Drama,Premium
U002030,Casual Viewer,0.6786,3.6667,3,Comedy,Standard
U002031,Casual Viewer,0.5164,5.0000,4,Thriller,Basic
U002032,Casual Viewer,0.4380,2.7500,4,Drama,Premium
U002033,Binge Viewer,0.8414,3.8333,6,Drama,Standard
U002034,Casual Viewer,0.7000,6.6667,3,Comedy,Standard
U002035,Casual Viewer,0.6111,2.6667,3,Action,Premium
U002036,Casual Viewer,0.8974,1.8333,6,Documentary,Premium
U002037,Binge Viewer,0.8447,4.8571,7,Drama,Standard
U002038,Casual Viewer,1.0000,1.0000,4,Comedy,Basic
U002039,Casual Viewer,0.6216,5.2857,7,Documentary,Standard
U002040,Binge Viewer,0.8296,3.5000,6,Romance,Basic
U002041,Casual Viewer,0.6040,3.3333,6,Romance,Standard
U002042,Binge Viewer,1.0000,6.0000,2,Sci-Fi,Premium
U002043,Casual Viewer,0.6760,3.6250,8,Comedy,Standard
U002044,Casual Viewer,0.6740,9.6667,3,Drama,Basic
U002045,Casual Viewer,0.4513,3.5714,7,Action,Premium
U002046,Casual Viewer,0.6240,5.2500,4,Sci-Fi,Premium
U002047,Casual Viewer,0.9048,2.3333,3,Drama,Standard
U002048,Casual Viewer,0.5775,2.6000,5,Comedy,Premium
U002049,Casual Viewer,0.4694,6.6000,5,Action,Basic
U002050,Casual Viewer,0.8571,3.0000,5,Romance,Standard
U002051,Casual Viewer,0.4000,3.5000,4,Comedy,Basic
U002052,Casual Viewer,0.6886,1.2857,7,Action,Basic
U002053,Casual Viewer,0.4213,4.5714,7,Documentary,Standard
U002054,Casual Viewer,0.6749,3.6667,9,Comedy,Premium
U002055,Casual Viewer,0.9286,2.0000,4,Action,Premium
U002056,Casual Viewer,0.6875,11.0000,1,Comedy,Basic
U002057,Binge Viewer,0.8072,7.0000,5,Comedy,Basic
U002058,Casual Viewer,0.6026,9.2500,8,Action,Standard
U002059,Casual Viewer,1.0000,1.0000,2,Documentary,Basic
U002060,Casual Viewer,0.9048,3.0000,3,Comedy,Basic
U002061,Casual Viewer,0.6964,5.0000,5,Thriller,Standard
U002062,Binge Viewer,0.7719,3.8333,6,Comedy,Basic
U002063,Casual Viewer,0.6315,3.4286,7,Sci-Fi,Standard
U002064,Casual Viewer,0.5513,4.3333,6,Sci-Fi,Basic
U002065,Casual Viewer,0.6804,6.0000,10,Comedy,Standard
U002066,Casual Viewer,0.6998,5.5714,7,Comedy,Premium
U002067,Casual Viewer,0.8438,1.5000,4,Documentary,Standard
U002068,Casual Viewer,0.6231,3.7500,4,Comedy,Basic
U002069,Casual Viewer,0.7194,2.5000,6,Comedy,Standard
U002070,Casual Viewer,0.7000,2.3333,3,Action,Basic
U002071,Casual Viewer,0.7082,4.5000,8,Documentary,Premium
U002072,Binge Viewer,0.8630,6.4000,5,Action,Basic
U002073,Casual Viewer,0.5963,7.5000,6,Action,Premium
U002074,Drop-off Risk,0.3515,5.6667,3,Action,Standard
U002075,Casual Viewer,0.6896,6.3333,9,Drama,Standard
U002076,Casual Viewer,0.6579,7.8333,6,Action,Standard
U002077,Casual Viewer,0.5864,9.0000,7,Romance,Basic
U002078,Casual Viewer,0.8750,1.5000,4,Comedy,Premium
U002079,Casual Viewer,0.7119,2.0000,8,Documentary,Premium
U002080,Casual Viewer,0.6462,6.0000,2,Action,Standard
U002081,Drop-off Risk,0.2238,2.6667,3,Documentary,Standard
U002082,Casual Viewer,0.6853,8.0000,2,Animation,Standard
U002083,Binge Viewer,0.7857,7.2000,5,Drama,Basic
U002084,Casual Viewer,0.6257,7.3333,6,Action,Basic
U002085,Binge Viewer,0.9429,4.0000,5,Documentary,Premium
U002086,Casual Viewer,0.7388,8.6667,6,Drama,Basic
U002087,Binge Viewer,0.8778,4.3333,6,Comedy,Standard
U002088,Casual Viewer,0.7423,4.5000,4,Action,Basic
U002089,Casual Viewer,0.5845,6.2500,4,Action,Premium
U002090,Casual Viewer,1.0000,1.0000,3,Action,Premium
U002091,Casual Viewer,0.5981,4.5714,7,Comedy,Standard
U002092,Casual Viewer,0.7300,1.6000,5,Animation,Standard
U002093,Casual Viewer,0.7774,2.2857,7,Documentary,Basic
U002094,Casual Viewer,0.7011,5.0000,5,Comedy,Premium
U002095,Binge Viewer,0.7582,7.0000,4,Action,Basic
U002097,Binge Viewer,0.8428,3.3333,6,Reality,Standard
U002098,Binge Viewer,0.7833,3.5000,4,Animation,Premium
U002099,Casual Viewer,0.5879,8.2500,4,Comedy,Standard
U002100,Binge Viewer,0.8423,5.6667,6,Drama,Standard
U002101,Binge Viewer,0.8132,5.0000,5,Action,Premium
U002102,Casual Viewer,0.6335,12.0000,4,Drama,Basic
U002103,Casual Viewer,0.7000,2.5000,2,Comedy,Basic
U002104,Casual Viewer,0.7065,2.4000,5,Action,Premium
U002105,Casual Viewer,0.4854,3.6000,5,Sci-Fi,Basic
U002106,Casual Viewer,0.7364,10.4286,7,Drama,Basic
U002107,Binge Viewer,0.9487,4.3333,3,Drama,Premium
U002108,Casual Viewer,0.6472,6.7500,4,Drama,Standard
U002109,Casual Viewer,0.5312,4.0000,4,Action,Basic
U002110,Casual Viewer,0.9444,2.3333,3,Action,Basic
U002111,Casual Viewer,0.9000,2.5000,2,Comedy,Premium
U002112,Casual Viewer,0.6481,3.0000,3,Animation,Premium
U002113,Casual Viewer,0.8375,2.5000,4,Action,Basic
U002114,Binge Viewer,0.8354,3.4286,7,Documentary,Standard
U002115,Drop-off Risk,1.0000,1.0000,1,Drama,Premium
U002116,Binge Viewer,0.8072,5.4000,5,Sci-Fi,Standard
